user_id,block_average_correctness,reverse_tap_average_correctness,reverse_translate_average_correctness,listen_average_correctness,block_average_response_time,reverse_tap_average_response_time,reverse_translate_average_response_time,listen_average_response_time,user_ability_score,average_blocks_per_session,average_blocks_per_day,average_sessions_per_day,session_length_variance,blocks_per_session_variance,blocks_per_day_variance,sessions_per_day_variance,response_time_variance,churn_time,churn_time_category
+IQrHpnH,0.1272823779193206,0.057692307692307696,0.3392857142857143,0.1592356687898089,0.007629001371883505,0.004731898380136466,0.00887681241483313,0.003369039391845197,0.5676731507261565,0.1359142733439169,0.15990990990990994,0.047619047619047616,0.5602213887030212,0.6146641922726389,0.7113645869461886,0.09770352671163952,0.5893522672268098,2.0,1
+IyaSJQ5,0.22825278810408922,0.09375,0.5094339622641509,0.29411764705882354,0.006074125629075193,0.0037162755486489702,0.004214652141082992,0.003418039641564988,0.6038901642847487,0.044629137554863196,0.09670608108108109,0.17857142857142855,0.4339478383495083,0.499881354887874,0.6343311211592847,0.24732674221605946,0.5537176422674347,10.0,2
+LaBc+sG,0.11268269684111269,0.0,0.15755627009646303,0.05536332179930796,0.0026140886337046266,0.0,0.002835387706672231,0.0016715170152780004,0.5519802857596017,0.09541677834360762,0.0805984555984556,0.020408163265306117,0.5784005023724308,0.5913536315503168,0.563319706045107,0.045350368463850745,0.009047207966374052,10.0,2
+M1TvlfC,0.13195296523517383,0.023696682464454975,0.23100303951367782,0.13119533527696792,0.02698373934421861,0.0031651756025467656,0.01656976245218798,0.010335297116180859,0.5609245715265101,0.0623646990907779,0.12077702702702703,0.17857142857142855,0.40396884745929,0.4514042355670299,0.5686188543690113,0.1377053866549987,0.7863329010051133,7.0,1
+NzbXvUk,0.22876543209876543,0.0,0.24449877750611246,0.0,0.008968134525470513,0.0,0.004754131540769409,0.0,0.6182067760964335,0.11448260932313467,0.21114864864864866,0.14285714285714285,0.6207572298149235,0.6347565849487073,0.6808884094446624,0.0,0.4353276031069177,1.0,1
+ONMV/OI,0.13477218225419665,0.0,0.09259259259259259,0.18007662835249041,0.022535750882944287,0.0,0.005710263120836104,0.009528235191319338,0.5645867299425543,0.0912974455188339,0.10050675675675677,0.0357142857142857,0.5194424632530874,0.5185992049509748,0.6366994108970283,0.07578474299962598,0.7958347562442699,3.0,1
+P59vVNH,0.23317948717948717,0.08235294117647059,0.391705069124424,0.22727272727272727,0.004336153810002345,0.0018931015118130836,0.005874030763669431,0.0024820973238329005,0.6099255511395403,0.06739789291384038,0.13996138996139,0.16326530612244894,0.4612083084944894,0.5168704326121432,0.5547915071574355,0.13227129837548177,0.15097409067297277,8.0,2
+SF/I/Vk,0.08175675675675675,0.0,0.0949367088607595,0.07186858316221766,0.007229637962017241,0.0,0.00563715016531269,0.0026873556987550536,0.5352248890653185,0.03102900851493722,0.07685810810810811,0.17857142857142855,0.418086787560556,0.431569466331861,0.5636834758744186,0.29121005322853133,0.5849396955194653,14.0,2
+ST9xO3u,0.04161554192229039,0.00558659217877095,0.10909090909090909,0.0784313725490196,0.003857941255246718,0.0011099540365734103,0.005620913525411664,0.002872026204428624,0.5218010048586722,0.04071163358217768,0.06177606177606177,0.08163265306122447,0.3850775876280062,0.43908651332853976,0.5125094097899375,0.08535222840720995,0.18110812021585926,20.0,3
+UFDor8s,0.08737373737373737,0.0,0.07929515418502203,0.06707317073170732,0.005960424910682478,0.0026481489423148723,0.004250105791357258,0.0025726060646922987,0.5297785120962015,0.04142011834319527,0.06274131274131275,0.08163265306122447,0.41710358170634904,0.46699167527199326,0.5207883226780875,0.08535222840720993,0.11233891883613265,7.0,1
+WKYx5/8,0.0874859392575928,0.0,0.10902896081771721,0.029038112522686024,0.005103622537502081,0.0,0.003861567751848271,0.0019349752977873991,0.5387852997448344,0.3788714100158753,0.32635135135135135,0.0,0.7542977030146245,0.7370022124526231,0.7254377961929441,0.0,0.11542172116740033,11.0,2
+YepxZVD,0.06546391752577319,0.011428571428571429,0.16901408450704225,0.08256880733944955,0.3327029372201956,0.005421112736875914,0.005832859962924246,0.2753054405508391,0.38188518354147455,0.041120374790457055,0.07673745173745175,0.16326530612244894,0.33347309450080304,0.3773796481271908,0.5058377785548996,0.2588404981184754,0.9880373620147543,8.0,2
+YkA7Up+,0.27764026402640263,0.05161290322580645,0.38271604938271603,0.3924914675767918,0.0054861559995482475,0.0021485072154138665,0.004040301157939229,0.0033486960193032074,0.6424554497971728,0.14039543945735317,0.2105855855855856,0.09523809523809523,0.5992592297727151,0.6147184647089343,0.7764752345707744,0.287762071614427,0.21833292811470303,14.0,2
+aHf/h+L,0.06547008547008547,0.02857142857142857,0.14634146341463414,0.09183673469387756,0.002494235399962675,0.0022425932651351822,0.004445046598040374,0.002264978209666728,0.5330945891839846,0.05204738975845918,0.05630630630630631,0.03174603174603177,0.44236751548797676,0.443996924625619,0.5217920123483744,0.12488789298306968,0.036665737631422834,10.0,2
+cYel0dQ,0.07014426460239268,0.017241379310344827,0.25,0.07414829659318638,0.005729498250457397,0.004033047186502328,0.005584414086934964,0.0033077558018594203,0.5297822242304423,0.0708615961899264,0.13551051051051052,0.14285714285714285,0.38549026015527826,0.4625205183956971,0.6192323001654494,0.2754107733099974,0.19411938714946156,8.0,2
+cx1fP8k,0.06822222222222221,0.0,0.11585365853658537,0.038461538461538464,0.0035845697521517724,0.0016467768998958841,0.0043866729316264196,0.0016828584338950613,0.5308121429911337,0.06647011525060306,0.06756756756756757,0.047619047619047616,0.4159196347985665,0.47087027909215795,0.5530810226896671,0.17348826971126552,0.42853266208167273,27.0,3
+egbi0CI,0.15090225563909773,0.061971830985915494,0.34172661870503596,0.11463414634146342,0.006937818238162875,0.003423866441511037,0.0050340715772827,0.003585846242014597,0.575064089857657,0.09687267559976465,0.14358108108108109,0.08928571428571427,0.4928431022553616,0.5142991415257784,0.5707700406321764,0.08060217514623208,0.18814923220178076,7.0,1
+hF+rvN+,0.10486842105263158,0.015873015873015872,0.16470588235294117,0.057692307692307696,0.011634250058344195,0.006125001836857651,0.005800597297563142,0.004497771431460983,0.5450213873643206,0.03781209409727234,0.0748069498069498,0.13265306122448978,0.33493157146707137,0.3748213128640042,0.5158761615343063,0.28319969907523984,0.3979048853004834,18.0,3
+hYbowxw,0.06126629422718808,0.0,0.20454545454545456,0.06896551724137931,0.006210087760543961,0.0026056287557581896,0.005959125854673025,0.0035239377546886544,0.5306820594342601,0.12247077500360803,0.13429054054054054,0.0357142857142857,0.5764144855184605,0.6527747088831077,0.7537132824297404,0.07578474299962598,0.4573916497330538,4.0,1
+hb3bex7,0.2106714628297362,0.10902255639097744,0.4126984126984127,0.18478260869565216,0.011378118014125653,0.0034522427507100765,0.009687717928926566,0.00488454373366185,0.6029608880694686,0.050674700533987586,0.10050675675675677,0.14285714285714285,0.43903937362761275,0.4926196946712186,0.6007516399174485,0.3731143000216369,0.5308746365033351,10.0,2
+jN6WBJj,0.056818181818181816,0.008928571428571428,0.16279069767441862,0.06629834254143646,0.0045861861511359014,0.0036528975817156735,0.004232631311922929,0.002533131428106834,0.526968410612849,0.0258334536008082,0.046814671814671825,0.12244897959183676,0.35620728162504817,0.38802493598600496,0.46779091079558427,0.20141824170893735,0.18845175660781968,6.0,1
+kbOgZqi,0.03523035230352303,0.007633587786259542,0.034482758620689655,0.06206896551724138,0.023257680215206848,0.003020074414328454,0.0038513200599551477,0.013919405190286682,0.5091607648631404,0.14273343916871123,0.1908783783783784,0.07142857142857142,0.5535250917083028,0.6431691719036217,0.6155275693236839,0.1377053866549987,0.8288852964373215,2.0,1
+m4cdOD4,0.09436392914653784,0.02242152466367713,0.2549019607843137,0.10144927536231885,0.005098552195724233,0.0028829522015702677,0.005221157770666863,0.0027455605300321503,0.5459750556357497,0.0982001113333196,0.3327702702702703,0.35714285714285715,0.5371355725075035,0.5806126865830691,0.8549682111936838,0.5789721248429583,0.3853708714283812,1.0,1
+mXxJ4jN,0.4457427536231884,0.33620689655172414,0.3409090909090909,0.6130952380952381,0.03809222202828401,0.005980400320674526,0.010325390933226552,0.016870392766643632,0.7098138545864822,0.04271900707172753,0.06081081081081082,0.08928571428571427,0.5028533058839466,0.5615975720241506,0.6176640968280709,0.1496232155044199,0.8713981522335585,13.0,2
+mfQrMZ5,0.11995305164319248,0.036585365853658534,0.23595505617977527,0.1301775147928994,0.009065708302836227,0.0032312566149276132,0.006593333557251555,0.0036312632134225887,0.5635617274573058,0.06201678246706389,0.10304054054054054,0.10714285714285715,0.2900761684620327,0.37433147560131863,0.5919337346814354,0.22095467786713255,0.5994499703296519,3.0,1
+nB7ikRV,0.2278164924506388,0.05925925925925926,0.5878787878787879,0.26181818181818184,0.26089222411192925,0.0025844315020814995,0.003936756751232267,0.12994691210655274,0.5702954114522003,0.03380390716225613,0.04774774774774775,0.06666666666666665,0.38137478433662936,0.42283920913613127,0.48521111003727985,0.14936286802375565,0.9878159809058137,19.0,3
+orPKDqz,0.1,0.046583850931677016,0.2903225806451613,0.14741035856573706,0.0040520933162869945,0.0028786240516908627,0.003820162427109632,0.003162539888820668,0.5477811878213806,0.07493144753932748,0.0716966966966967,0.03174603174603177,0.49532552869275154,0.5371769140232361,0.5709484163973527,0.06034466276755828,0.09704138306413874,16.0,3
+pbjyLrN,0.24830097087378641,0.16751269035532995,0.3,0.2961672473867596,0.05514982117021432,0.007001318136509591,0.11991421233024792,0.014134434092884715,0.6055063995449298,0.055944055944055944,0.1570945945945946,0.25,0.5179978539362415,0.561800149897805,0.713060875341131,0.5631728449244244,0.8785019256382184,4.0,1
+qlfydiF,0.06946778711484593,0.020491803278688523,0.15,0.06437768240343347,0.01821908343735281,0.0025939215429315187,0.005804751513494302,0.008994856903879864,0.5274718532709856,0.06025400490691297,0.14391891891891895,0.2571428571428571,0.41388669384846205,0.4653173184658197,0.6312361764425456,0.2677784684766942,0.853482935166443,4.0,1
+r1clI/j,0.23929924242424241,0.15384615384615385,0.2670807453416149,0.20689655172413793,0.06949162286936543,0.0020940177220026153,0.009716429045275386,0.026488737101732482,0.5920178408386862,0.04531678452879204,0.10202702702702704,0.17142857142857143,0.44495891799834225,0.49338266413191445,0.577475773389193,0.18021370278571347,0.8981526233352207,4.0,1
+rf7vvG2,0.16738461538461538,0.043478260869565216,0.3625,0.17133956386292834,0.010463873542582268,0.002456815258818615,0.008806532373602995,0.004873118085113254,0.5890292914247612,0.04629095107519123,0.0929054054054054,0.14285714285714285,0.34243827054671766,0.4012187405652966,0.5663913525018187,0.21599658584198025,0.5435159962763634,9.0,2
+sK06l9G,0.0721268315018315,0.057692307692307696,0.14953271028037382,0.056,0.004836269106103696,0.003036325696903793,0.004854571510078459,0.002809260539046303,0.5424114313787755,0.06402078221965651,0.10022522522522523,0.09523809523809523,0.5235962457070156,0.5468821688849144,0.5509543402682072,0.09770352671163954,0.31620261611846473,2.0,1
+sNBP3WP,0.14835680751173708,0.0,0.15702479338842976,0.1174496644295302,0.05078362758927468,0.0,0.006487678230866594,0.02013161922607756,0.5461886481710049,0.09363544523019196,0.14301801801801803,0.09523809523809523,0.5255280749874851,0.5388177535623175,0.5415909150830711,0.287762071614427,0.8936832218671674,2.0,1
+tec2m2S,0.1131810193321617,0.02127659574468085,0.25892857142857145,0.14620938628158844,0.023988171405068766,0.008282508394048644,0.0368511180152871,0.0039046614556695167,0.5468404577516865,0.10614807331505269,0.22339527027027029,0.1964285714285714,0.48402878753388284,0.55526477578402,0.6600175923913069,0.2069587115936765,0.8778986163182109,9.0,2
+wJGJ4dB,0.14562002275312855,0.04132231404958678,0.25675675675675674,0.2342007434944238,0.004390431513833046,0.0033571584397101622,0.004072717266318936,0.0025187718875938595,0.5660711745053333,0.0867631430483213,0.08209459459459459,0.028571428571428553,0.5437956777931816,0.5937013267899363,0.6276120757314565,0.1142738019031615,0.2696835379368968,13.0,2
+zbhcLRV,0.074,0.057692307692307696,0.14285714285714285,0.0783132530120482,0.003972507746715736,0.003413685140556347,0.0026992764455026144,0.0028960000333053014,0.5339531234957791,0.06820969836917304,0.08164414414414414,0.047619047619047616,0.43392168971569084,0.5086877654719375,0.5449587603156731,0.08028313024546062,0.22722667644721933,11.0,2
/0gMGX3b,0.08602794411177644,0.0,0.11458333333333333,0.059602649006622516,0.0039293961857674534,0.0009074076795344667,0.0032021739506432633,0.0022191380202016505,0.5376941773557388,0.09142733439168713,0.07713963963963963,0.0,0.511732994876825,0.5061212480844044,0.5094760487589969,0.0,0.04808366126589648,7.0,1
/0mORVYG,0.12142452218982831,0.0673076923076923,0.1372328458942632,0.11351667641895846,0.0075248282075410945,0.002154002604664149,0.004727213952927074,0.0035096119046165207,0.5559260930209896,0.13571944003463707,0.247972972972973,0.1523809523809524,0.6523423949823057,0.6535104514696174,0.7723905356477059,0.34736445867874877,0.6623808084365934,17.0,3
/383MgG5,0.140523598820059,0.125,0.19808306709265175,0.09897610921501707,0.008121433250583805,0.010265049374733656,0.005492940596895916,0.0029604029520887043,0.5708050986387905,0.03189493433395873,0.05945945945945947,0.11428571428571427,0.3165654851642538,0.3480311940470545,0.47437503552312615,0.28123065355347876,0.4697777210980474,9.0,2
/3KhubBJ,0.08837420526793822,0.030418250950570342,0.172,0.10272536687631027,0.15137215147583313,0.0014456418924902721,0.007780595728488942,0.08240482368639519,0.5023877073413675,0.10214316640207824,0.29307432432432434,0.2857142857142857,0.5915052578864424,0.6452597836749873,0.749027698400108,0.373114300021637,0.9738858848718351,3.0,1
/6XlCeiq,0.10609452736318407,0.026845637583892617,0.21875,0.16666666666666666,0.01532429385175615,0.004272377824474781,0.005909432896227476,0.0061260274375450315,0.5482885816297861,0.15702121518256604,0.20945945945945948,0.07142857142857142,0.6473706908448162,0.7293572322163216,0.7610082534408458,0.1377053866549987,0.3926931016195123,1.0,1
/6e+D17P,0.14180976738521497,0.07446808510638298,0.2345924453280318,0.08695652173913043,0.00950680833955557,0.003449713678230171,0.00570793092206103,0.004123643237529981,0.5689273428216949,0.36386924520132774,0.4234234234234235,0.047619047619047616,0.8127499776315397,0.8306903630229199,0.9058698827237175,0.09770352671163952,0.318844008024658,2.0,1
/6mbqIs/,0.13894622487778382,0.03139013452914798,0.28865979381443296,0.1717557251908397,0.006427038629977568,0.0026449102766699702,0.006764168396578728,0.002951618774300079,0.5759830909401937,0.07613587163305738,0.11003861003861004,0.08163265306122447,0.5099001608239029,0.5787020727147624,0.6879678535208494,0.28075928183048904,0.30426894607981986,7.0,1
/8PAVIdi,0.060133152787181225,0.022935779816513763,0.2185430463576159,0.05670103092783505,0.01136025549007223,0.004117674527428767,0.008610552488926948,0.005732176062810366,0.5272199699485488,0.0743252994660124,0.16131756756756757,0.17857142857142855,0.4364221406078384,0.43872007637768395,0.5805673415209726,0.24732674221605944,0.5967641237305076,7.0,1
/9MAI7J2,0.10681216931216932,0.04814814814814815,0.25742574257425743,0.11740890688259109,0.007544028797969577,0.003932099944649356,0.00509732469227067,0.004387830188943199,0.5511259470122324,0.0585055008492734,0.08952702702702703,0.08928571428571427,0.44078110558851363,0.507255068916475,0.6723423261217497,0.1496232155044199,0.6632121115548549,13.0,2
/D++RPTw,0.3446261682242991,0.10638297872340426,0.416988416988417,0.3862815884476534,0.007216205130877736,0.0022878257452092405,0.0035214847849791907,0.0039479815879738525,0.6850516682015482,0.06635878193101458,0.1036036036036036,0.11904761904761901,0.44524384175501613,0.5362307087514525,0.6681602464287341,0.29257950376103314,0.4238594331523077,12.0,2
/EU48ydA,0.1415590345727332,0.08375634517766498,0.1744186046511628,0.14463840399002495,0.012292196642912862,0.003524929832037736,0.0068591135240212075,0.005807470000628259,0.5594578454884235,0.050697894975568515,0.0952088452088452,0.12987012987012986,0.3571391798809174,0.380021399572293,0.5792962193720331,0.2505057664124494,0.60564688740076,11.0,2
/Ejjc+5M,0.3047286821705426,0.1511627906976744,0.4117647058823529,0.34494773519163763,0.0032312189674453522,0.003574236644677914,0.003070124196440062,0.0021382699758481444,0.6445875172886381,0.06674844854957426,0.16469594594594597,0.21428571428571425,0.5108597506130343,0.5770302343766316,0.6510591818186694,0.3331124400782778,0.20818830051030474,3.0,1
/F9osUIr,0.088860103626943,0.030303030303030304,0.1,0.14624505928853754,0.01742853960474265,0.0068170147641793905,0.008743596913258172,0.007141666962585805,0.5411760972999566,0.020572954250252566,0.05555555555555556,0.1746031746031746,0.34060479038834984,0.35651853819870727,0.5445525395703832,0.2669197492533552,0.522525309695987,22.0,3
/FVgONDA,0.1341543513957307,0.057971014492753624,0.17408906882591094,0.08585858585858586,0.0038968777139653226,0.001972625390292319,0.0037078700820134987,0.0021413164122217336,0.559606068826516,0.2466445374512917,0.32601351351351354,0.07142857142857142,0.7874895825306609,0.8498929021563862,0.8630083070532768,0.1377053866549987,0.09094113612605169,1.0,1
/FqEBe9t,0.13234989648033127,0.05263157894736842,0.17834394904458598,0.14233576642335766,0.007847246494069478,0.004044721465158952,0.0042638831205087475,0.003174180907206132,0.5681520494894008,0.0613905325443787,0.0918918918918919,0.09999999999999998,0.49200176228476017,0.48943141512820576,0.5791690455205908,0.21798851690045928,0.7167682435350633,22.0,3
/G9xaYcy,0.03218954248366013,0.0,0.125,0.0,0.008310922968613087,0.0032279438791082784,0.00798406594515305,0.00509675190048376,0.510928896388578,0.027132342329340454,0.032335907335907334,0.04081632653061226,0.3081207502531977,0.37506453941028195,0.3764950490980177,0.07253473473528091,0.5675021552070184,15.0,2
/GDVuaOZ,0.33973333333333333,0.08108108108108109,0.4462809917355372,0.3419354838709677,0.0066758301261999175,0.005088840364956807,0.004738290740429666,0.0030914907372316474,0.6719804366663962,0.06415067109250974,0.12387387387387389,0.14285714285714285,0.44261428607711545,0.5227544418175292,0.6454158997387485,0.23540891336663824,0.5164985022696356,3.0,1
/Gw5e1he,0.11815843621399176,0.049132947976878616,0.2972972972972973,0.09119496855345911,0.01538330641911251,0.006884234562942125,0.016377114842680143,0.0035075823760284783,0.5530543498192116,0.097744656844094,0.20202702702702705,0.19999999999999996,0.4739718904771399,0.5185918107832983,0.6606955072058343,0.2828753215225053,0.8047579026983734,4.0,1
/JDucw6U,0.2334005376344086,0.11764705882352941,0.30158730158730157,0.11914893617021277,0.01501443708103802,0.005958198954590286,0.007856731736317672,0.004960372891823141,0.5999516791063242,0.07960744696204358,0.1506756756756757,0.19999999999999996,0.5235616830782268,0.5627673863951237,0.641569628427259,0.4054838551316929,0.5019732551590287,4.0,1
/PuRLc2r,0.16443355119825706,0.0,0.19700214132762311,0.06962025316455696,0.017826327526880244,0.0,0.007992539627227405,0.005999973756265692,0.5659263436996012,0.10220811083850484,0.15540540540540543,0.09523809523809523,0.5385890310430537,0.5919280859684253,0.6423713410762157,0.24654510027864332,0.4694714645886393,6.0,1
/QC+a47e,0.12308836996336996,0.0273972602739726,0.27927927927927926,0.11228070175438597,0.006249187297867576,0.0025388769663686962,0.006174558804544707,0.0031164080484057813,0.5583743940387764,0.04531678452879204,0.07094594594594594,0.125,0.31043947830804425,0.3346555071231234,0.5179049197879163,0.11686306429392689,0.21034650069792618,14.0,2
/Uanf0GV,0.0442962962962963,0.004830917874396135,0.13559322033898305,0.04477611940298507,0.005065616585461048,0.0016022101781152057,0.005522815760982762,0.0034696077319002773,0.5258752625588172,0.05603261653918314,0.2364864864864865,0.42857142857142855,0.47321643360842164,0.5398374053822954,0.7304978931061322,0.0,0.5071243018493,2.0,1
/Uf2A20o,0.14384920634920637,0.11764705882352941,0.34615384615384615,0.1134020618556701,0.012014050124497277,0.007232572975112955,0.008277751772330947,0.004456429584137818,0.5679961252452058,0.029730119786404968,0.01858108108108108,0.0,0.27649566229820616,0.330826349166059,0.35730778934805385,0.0,0.48543606441291254,11.0,2
/WMLXcMT,0.14084705533303665,0.04838709677419355,0.16033755274261605,0.18911174785100288,0.02433846745486351,0.002656362803798479,0.018836878378835478,0.008354653338693037,0.5604002963022415,0.029297156876894215,0.05088682432432432,0.0982142857142857,0.3340459667134635,0.3837898216220662,0.5185303328129571,0.2619395291534415,0.8369532106155511,15.0,2
/WbsEPyF,0.09076305220883533,0.029411764705882353,0.11764705882352941,0.10679611650485436,0.004606413085771359,0.003302697068893831,0.004859639522897653,0.0033312980991807625,0.5366027714675784,0.03687400779333238,0.12331081081081083,0.2857142857142857,0.4502149482365671,0.5553098305798158,0.6377706774483085,0.0,0.37552674328924385,1.0,1
/Yekt2sN,0.15616438356164386,0.06164383561643835,0.25,0.21782178217821782,0.015102436478277184,0.007298020055753336,0.010532353188161493,0.005375962582683385,0.5646850439969375,0.06830711502381295,0.10641891891891891,0.11904761904761901,0.411151641160935,0.47358454231737,0.5445958428451829,0.052353158247788786,0.5558986080670836,7.0,1
/YqmmSl0,0.055324074074074074,0.0,0.13617021276595745,0.01182033096926714,0.0019402435753342225,0.0,0.0027173332713461315,0.0015328853534091076,0.5261438350734239,0.08818011257035649,0.10472972972972974,0.047619047619047616,0.48701262222091385,0.5125262552857339,0.5946010184507594,0.0802831302454606,0.03818822892880693,7.0,1
/YutYUP9,0.09535087719298246,0.022598870056497175,0.32857142857142857,0.1059322033898305,0.0100315321151618,0.002214689929711241,0.00509055433775024,0.0073058080423553115,0.5485105859132333,0.044667340164525914,0.0748069498069498,0.10204081632653059,0.34517389769457557,0.41150398436465363,0.5290162975709782,0.15350466657353262,0.7397373542526908,8.0,2
/ZMM463k,0.3822204968944099,0.3448275862068966,0.29878048780487804,0.43621399176954734,0.007604549262629925,0.004714574682798642,0.004369579230750071,0.0029909457848822656,0.6846494099703686,0.04271900707172753,0.052177177177177174,0.047619047619047616,0.36340723596777275,0.4344277372152249,0.5866538953892497,0.23540891336663824,0.3308905026626482,14.0,2
/fy6vGil,0.08408239700374531,0.02197802197802198,0.125,0.11475409836065574,0.005061961026874505,0.001984331079421526,0.005857725358385485,0.0033796605752999423,0.5370496651021762,0.09857122239861454,0.18355855855855857,0.14285714285714285,0.6048295386418261,0.6346726497660812,0.6321895429220554,0.4708178267332765,0.13636196385141242,1.0,1
/jnxQiDc,0.17696214219759926,0.12931034482758622,0.3487394957983193,0.09853249475890985,0.014808032540616122,0.0073726873962175424,0.008431870280425394,0.004512620528515483,0.5782634729170304,0.046910875241081625,0.22702702702702707,0.4857142857142857,0.4237130160380453,0.45574440112953574,0.645751772105612,0.0891050099268029,0.48756546687114277,4.0,1
/kNrUZ+R,0.10724637681159421,0.026829268292682926,0.17647058823529413,0.34615384615384615,0.008046394877132748,0.003085186110417187,0.005906272771684038,0.008545531869650735,0.5488070866935909,0.025989320248232063,0.05483367983367984,0.15384615384615385,0.39291572321062634,0.44155254259121235,0.5475073836038007,0.32148605831779264,0.7259153887587573,15.0,2
/lD83PCu,0.16487758945386063,0.0374331550802139,0.38028169014084506,0.2411764705882353,0.008234126782112366,0.002462617098201828,0.011555854412848206,0.0038370462213911135,0.5834986641433695,0.03602473439390744,0.042905405405405404,0.057142857142857134,0.3435791493489157,0.41617570451320907,0.44409480718289734,0.0802831302454606,0.4724953059286465,14.0,2
/nvWX9aa,0.05339105339105339,0.009900990099009901,0.14772727272727273,0.059748427672955975,0.007764356980804334,0.0023089482538649303,0.006172671270695791,0.0047976620463939705,0.5237717525186334,0.13299177370471932,0.24324324324324326,0.14285714285714285,0.6270482689446462,0.6927601851733692,0.8389726201738865,0.23540891336663824,0.49895667624877493,2.0,1
/oJHI2RB,0.07905056759545923,0.009569377990430622,0.17647058823529413,0.07387862796833773,0.010784157675660662,0.002557239824142588,0.007483688439097485,0.00458550399060562,0.5405721582541152,0.029585798816568053,0.08230958230958232,0.2077922077922078,0.4186559413262739,0.4710343772226321,0.6280128214701425,0.4228106785784356,0.687530079233235,9.0,2
/ol74IlE,0.12717086834733893,0.044444444444444446,0.38461538461538464,0.18099547511312217,0.012049245134656507,0.005800207500770314,0.007793632846601543,0.005601775556855032,0.5578247871200359,0.044797229037379135,0.11711711711711711,0.21428571428571425,0.4494919058261671,0.4909724790054849,0.6526465777970698,0.4443402729373468,0.5883311093059942,5.0,1
